K,code,quadrant,L3,L5,L7,L10,L14,L21,L28,L42,L56,L84,L112,L168,L252,SP,WI,DY,GR
15.0,85099B,smooth,2.6022376885223983,1.8360100276641902,1.495831231252529,1.2493650775741691,1.1715503443651618,1.2788951490153668,1.3939576123800608,1.9406451628501489,2.456258720613182,3.517545054374726,4.375358696919441,6.779645920942429,10.789663645580323,1.087669999908664,1.2045821600633126,1.5218995181198034,1.068061346911298
15.0,21212,smooth,4.526304896016971,3.043867571321375,2.353366770076721,1.7056802305281102,1.3946269936784812,1.1639372350707375,1.1352592183478314,1.1840253458783874,1.403610639870864,1.8306423594768446,2.3389834832380973,3.3913005112809587,4.846196741831835,1.0957142072882975,1.1361969174427702,1.6742020500282317,1.0836186879142187
15.0,22355,smooth,6.085768998488621,3.9968325078699145,3.100069169196094,2.190899792857195,1.7558173418236105,1.3407432099764152,1.2082378506243638,1.1317275143517764,1.227527119163601,1.4452973261551305,1.7430220597914972,2.3910838899931934,3.8889940618776233,1.0915054712544427,1.0978535984128954,2.02707190281165,1.2058105987121246
15.0,21931,smooth,4.331536907234974,2.8978789629553114,2.2862351572502817,1.651219454627613,1.3514791182997041,1.1541860376815054,1.11924666178878,1.2455171158758112,1.4480683487965094,1.8940886236115044,2.3948476150633433,3.6616086240311057,5.374498571353801,1.0971878491585874,1.1261459414053807,1.8805626924202692,1.1103937189053237
15.0,23077,smooth,5.064433408211318,3.466836044277247,2.6988856261333187,1.989925302443909,1.5462258789141787,1.3514980107716041,1.1003443936236434,1.2494045846978266,1.1857391269046516,1.7269208909578078,1.7449694173049344,2.427924301063629,5.144641938888733,1.0795082410890682,1.0812132939998376,1.5338304148962076,1.211737800752388
15.0,22037,smooth,14.967106292539183,9.728062552634688,7.6383438998986035,5.375469014371858,4.079758904370155,2.8048480286056585,2.222948646952979,1.578758174195696,1.3761700432122155,1.1681638950205473,1.1322697227638026,1.181477115320011,1.3927604199423487,1.0435312832202535,1.1553185386079752,4.018544858942869,1.2960084691033424
15.0,23245,smooth,3.0427998865893087,2.1603459334585287,1.67017203192406,1.2952577609656812,1.215161306345538,1.0923522753251222,1.274434126621987,1.5391148104304515,1.8387195698538583,2.508771897349136,2.8162160627917587,4.506677069845374,5.252557833744738,1.1181266750521468,1.136439293040452,1.3743447493719365,1.0881629288341743
15.0,23192,smooth,6.979055962019479,4.6015170208590375,3.490989251102203,2.4991799887248454,1.9861566846544143,1.5221665547901284,1.2319775646915143,1.1702335907118724,1.105925206471589,1.2224793090905002,1.4926505239447045,1.915771341855952,2.9139875673290505,1.063168368565068,1.1412556922657686,1.7099860123076704,1.246531514808329
15.0,20725,smooth,3.9257626742900156,2.648218162508281,2.07169285259492,1.5290412985814488,1.2626720731264063,1.1152487426887783,1.085645333835141,1.2832708909574133,1.514665133748012,2.0269757250645073,2.600781272958335,3.7401055342316067,5.783173605615426,1.076951210395663,1.147007689511795,2.2947430341993784,1.0940099141342146
15.0,23203,smooth,2.8884150127319788,2.028158238061805,1.7042835511217762,1.2411166285929853,1.2351080384369535,1.2289155419212185,1.3401646774041436,1.621799845958775,2.097204204172736,2.493321278123002,4.164576936780221,4.959106901466011,7.952417700594159,1.0425813300988167,1.1552852775361788,1.7890725041653996,1.0431813180479728
15.0,23076,smooth,5.346185721178814,3.7647195323636327,2.898107870184498,2.140143576445801,1.6990787976117245,1.3557218786488043,1.1888667479456196,1.1315724530650875,1.1043857484355022,1.5020350432607832,1.6182516676304708,2.0427340668083525,3.803221445856803,1.0787681450350464,1.12763496664739,2.12678779931711,1.2604708040354629
15.0,22386,smooth,3.7085223236587996,2.5346024615994285,1.9873536857592746,1.489694713610887,1.2909141306936873,1.1947481803599007,1.1930140153918471,1.4203192617309612,1.750880151431157,2.3664832095647834,3.121375106185199,4.634870480410283,6.297986960563392,1.0968873772941803,1.2300539410253224,1.7098057153456832,1.099642817243422
15.0,84881,intermittent,7.284396059535034,6.335158179704176,6.019333267774609,6.022271841178206,4.448069391981397,4.450640643709543,3.5106592701000157,3.2068090447901056,2.6240864681008604,2.0288014901112374,1.481562187270426,1.5752292145100721,1.276154170981008,1.0143990096776205,1.276154170981008,1.1399478229683069,2.2998866219710417
15.0,47505,intermittent,6.2885925933958875,4.003478369314438,3.1847801235006363,2.4057754124745947,2.101986981192948,1.5304951502548905,1.4318934565267092,1.2101761054373357,1.1718155388851688,1.4111904264865756,1.309964366822016,2.4637310639436145,2.3975760763379634,1.1529678198875246,1.163852974055468,2.1021948338669767,1.3570095603192978
15.0,22172,intermittent,8.08008249639466,5.406610049466822,4.286077958059164,3.1854928332549375,2.5027292040338462,1.8532691005515267,1.467608793412694,1.2664618040658941,1.2799682626652127,1.319283273804293,1.1713686854850809,1.691721414430667,2.5863472601996262,1.0148503848281067,1.2784046561874884,1.2743728775011238,1.2551702392705586
15.0,35603C,intermittent,13.444508192601091,11.073366809782241,9.491784865571315,7.121056016140802,6.330829244110566,4.754767967302396,3.1738412231788296,2.389050185206691,2.3896083186144423,2.404386720584896,1.6219980829330776,1.6219980829330776,1.6219980829330776,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.6219980829330776
15.0,90175D,intermittent,7.7687934156605865,7.1396157908179125,6.7214506439150785,5.46723591658671,4.841356673960614,4.006289590365549,3.8194184631172536,2.778532099114833,2.3879470418101874,1.7923146658935543,1.5111376484962267,1.385391859772162,1.0694765615832262,1.0317907903002024,1.0783190330574541,1.6222288182196576,1.96655369103581
15.0,84906,intermittent,5.294591745125572,4.539489422435026,4.289067010427936,4.040452567850648,3.794193964227343,3.044789484588292,2.803242558872954,2.0732326603899542,1.8454920466840081,1.6126562464031673,1.422225547294031,1.1790985474551694,1.274592205520132,1.1950415506088727,1.0921604014640551,1.695263921180454,1.5866324440045119
15.0,90014C,intermittent,5.260108011636949,4.968222013602059,4.676654638688319,4.38519347148163,4.094688173638393,3.80503253745156,3.239209643873283,2.968777602662558,2.3946705079343564,2.1232825973601783,1.588366146533546,1.367745519929425,1.21265504857535,1.100684906283708,1.1424245351544855,1.113402612069146,2.6660584185085345
15.0,90139,intermittent,6.943043872382775,6.076378896122419,5.212186139090857,4.3491470843660665,4.351784118210113,3.493359872712405,3.493359872712405,2.652076347201004,2.652076347201004,1.797113208623608,1.83732797474533,1.83732797474533,0.9999999999999993,0.9999999999999993,0.9999999999999993,0.9999999999999993,1.797113208623608
15.0,90027C,intermittent,8.307874398090073,8.307874398090073,7.615924563994659,7.615924563994659,6.233069386557681,5.542089436733702,5.542089436733702,4.852377797110832,4.852377797110832,4.175722291911139,3.5003350969125564,2.1497845263626427,2.156648322745114,1.0,1.0,1.0,2.8165173694007204
15.0,22957,intermittent,5.753434197732759,3.930932584803968,3.053120582994924,2.340874161875658,1.8942610088081255,1.5862713706741385,1.5255689262733874,1.5456727810130035,1.5111761716203445,1.665512800061243,1.6847809334110788,1.6847809334110788,1.7017341387466063,1.0299068868771137,1.2711052533419551,1.5478885556420818,1.5603441094626394
15.0,90065B,intermittent,7.144769332690917,6.0469916887496975,6.0469916887496975,5.498509395326427,4.950298120934714,4.950298120934714,4.40642315104794,3.338593110093953,3.3467236810407126,2.8166706817634304,2.2784871115393877,1.7511443025776912,1.872018790652854,0.9999999999999934,1.4113466634545844,0.9999999999999934,2.8085401108166703
15.0,23047,intermittent,9.366969612728012,8.431807197998419,7.030489917242265,6.098376921925455,4.706994846352886,3.7686846438423545,2.868344631439386,2.42166670230738,1.9691850394542694,1.5816264995830034,1.137801253127472,1.3526377691764853,0.9999999999999993,1.3549986100121887,1.3549986100121887,0.9999999999999993,1.9776447191155402
15.0,90003C,intermittent,9.75906679891328,9.129975419379878,8.50097028763638,7.558497563499936,6.301953512441244,5.360903876838156,5.051791797835181,4.119884427961534,3.187243951873733,2.299840441588685,1.9870628315149426,1.4418474276596662,1.1499849066367673,1.0101772392082473,1.0549398421665435,1.2684031221700007,1.983354176549226
15.0,17084A,intermittent,8.774102922469629,8.774102922469629,8.25847529766837,8.25847529766837,7.743778107467741,6.71450250595167,5.687404517330688,4.149825988933202,4.152989466575339,3.1328202462569097,2.6503002560533395,2.1871847763930936,1.740056934678968,1.000000000000004,1.4581188478900655,1.000000000000004,2.6259030730360053
15.0,90123A,intermittent,5.012940633876479,4.700197871819345,4.700197871819345,4.3890893547478935,3.456717113108521,3.1488770860084365,3.1488770860084365,3.148536618303086,2.544909120872329,1.9416901846879941,1.9588497570376677,1.4123527405647522,1.329221398996109,1.015525327363992,1.000000000000001,1.1054877671956143,2.2387714322989978
15.0,90124A,intermittent,5.738382705581939,5.738382705581939,5.135989051149249,4.534363824220415,4.237064022202204,3.6405982370849848,3.0485234662755207,2.7641771564651894,2.4791721945086946,2.18714160965979,1.661371154897444,1.465723334103783,1.1877439950396982,1.0581809395777706,1.1877439950396982,1.2627740729360697,2.1667233931287244
15.0,37506,intermittent,12.512879991163215,9.908730702867,9.388059488304592,7.8279722250789385,6.79286220332979,4.718676082410612,4.220781483893821,3.1815920682260534,2.6903831430758856,2.2089194367313043,1.7689295685593378,1.309449262776197,1.4633330667062792,0.9999999999999998,1.491322241647907,0.9999999999999998,1.6998065049383133
15.0,90024D,intermittent,6.178325262118576,5.664130894729418,5.664130894729418,5.664130894729418,5.152494240443838,4.642616013916968,4.131778644976256,4.134815929286755,3.6382058394846957,2.6425878038459727,2.665447364709201,2.188659551459871,1.7631858573510766,1.0000000000000064,1.3591330104847468,1.0000000000000064,2.6425878038459727
15.0,90064B,intermittent,5.396747166091671,4.947203055692459,4.947203055692459,4.947449482503696,4.498336619024149,4.498336619024149,4.498336619024149,3.610953671759487,3.1720675209462788,3.1718210941350415,2.742360768851651,1.8745071463775258,1.524273040906851,1.2885657959586019,1.0000000000000027,1.0000000000000027,2.722646623952686
15.0,90035A,intermittent,5.1227807563599725,5.123090209060487,4.338159835918104,3.945539922996654,3.945539922996654,2.77139361663848,2.7848548091108634,2.395174696844302,2.422715987190098,1.655269691626786,1.655269691626786,1.3918462811701642,1.0000000000000013,1.1705084379835182,1.0000000000000013,1.2778093627433378,2.0382965708322835
15.0,22157,intermittent,7.725294987185304,5.220494067465365,4.335507590443936,3.446942311576771,2.921607385041565,2.2319938457986948,1.9164641280367676,1.4390472399220362,1.5118942531931803,1.244678360348685,1.4770440552671398,1.258281348782668,1.258281348782668,1.1596629617290484,1.2013431819791542,3.2233347455293,1.410684399125925
15.0,20837,intermittent,5.698811748704065,5.319462283086165,4.561316239878465,4.561039795864414,4.183348994330816,3.805347193281412,3.4283475017829397,3.437366487741332,2.6909347596290156,2.3472465718236104,1.5878565305526842,1.603475617346529,1.355609835911327,1.1964134719827726,1.3853292327471258,1.3853292327471258,2.679116778028363
15.0,90187B,intermittent,6.647867481407113,6.173261975317722,6.173261975317722,6.173261975317722,5.699182565183514,5.699182565183514,4.28243911475726,4.28243911475726,3.341411817436898,2.8829399206398216,1.9513823505127748,1.9513823505127748,1.5559835132316702,1.3462965481305782,0.999999999999996,0.999999999999996,2.4135953741022718
15.0,21277,intermittent,5.637940772977463,4.9692019090560535,4.439419732469348,4.172699066751261,3.5123547345433437,2.982680180158094,2.4815255091584287,2.1017851066562985,1.5888996156980344,1.2923511749206449,1.124427690138277,1.1339896408115149,1.1435351662284925,1.14582808297157,1.1072829095944117,1.8070096129425093,1.7119282172173949
15.0,90197B,intermittent,9.600790085594143,8.338648190606904,7.329329255980275,6.57372578717856,5.819437589587393,5.066652559093994,3.814328224214058,3.0814131837942935,2.828590223433681,2.1099082964709166,1.6177439056578076,1.2110251695585033,1.0261735464001316,1.2430993481969215,1.1067339080461887,1.3795876220538839,2.1091567129220326
15.0,84563B,intermittent,8.70632958380899,7.562742036953884,6.877836640882307,5.966813688678742,5.74199963213814,4.376698243986806,3.4782523013541766,2.6002395955594824,2.164280613328482,1.5654766497257184,1.3424240791194215,1.271211596050188,1.354129132232616,1.144160008863496,1.0587499491637673,2.1182352873247194,1.9404177591924041
15.0,90016B,intermittent,7.0367716586033096,6.284322815779085,6.033480524011052,5.532186102874349,5.533122492632815,4.78699428067824,3.541132297184404,3.0491237411524934,2.565230563027293,1.8652975791570658,1.6121143129928672,1.2435531401187951,1.0379696866766435,1.2545878508018986,1.0000000000000007,1.4473923381285227,2.078840345546181
15.0,90023,intermittent,7.256673095904936,7.256673095904936,6.493905012364367,6.112461677438256,5.732085619317012,5.3501086459884695,4.970799864672091,3.83992940626624,3.0849287261388643,2.725779617803293,2.3644366627021633,1.6504668464063115,1.3016940403402735,1.1615145564697549,1.1615145564697549,1.0276794402726162,2.7260167904265966
15.0,84711A,intermittent,5.349874052134135,4.841239621049066,4.8416099738426706,4.588727875375354,4.590579639343377,3.83609981286948,3.5809955976405363,2.8483665859893117,2.3829708435575823,1.6799700553947279,1.6875622876636223,1.344753319915024,1.1552941373524988,1.1611271938517704,1.1552941373524988,1.6402236633102296,2.3719528479478456
15.0,16156L,intermittent,8.471799352839179,7.725338940240023,7.228718102753846,6.483595701978346,5.244815204183335,4.0110044645904726,4.017025517796922,3.2839452234343214,2.5736111300738633,1.8709228185628664,1.6575918517810586,1.244596753273352,1.1136490859194745,1.2313941264011607,1.2223147604549278,1.4218423603620882,2.339540980025395
15.0,22033,intermittent,15.25888027920058,12.091859371294905,9.125850026969815,7.543923452623019,6.165929954911329,4.601097728020901,4.01794209436917,2.670914810989787,2.3033418252790137,1.776035428177337,1.6511352078152524,1.3685201865390648,1.1341815724489213,1.0552794394447276,1.0301714516015583,1.2603078120399216,1.7303582859877684
15.0,79534,intermittent,12.124949653909555,9.852914675314429,9.095219508954337,9.095219508954337,8.338727112425069,6.824920172899893,6.0761163683271535,4.56532396584632,3.822808059249909,3.083032640875627,2.3438357700149064,1.6379815058567562,1.657301947822766,0.9999999999999983,0.9999999999999983,0.9999999999999983,2.3387506418694004
15.0,84816,intermittent,2.8973819908768577,2.73832137236331,2.5797304916255572,2.420904741999907,2.420904741999907,2.4298297597400036,1.9695584641279662,1.8504255565569572,1.5830359993156753,1.2056734211313798,1.212430237473317,1.0472086464673522,1.0265401843323918,1.077326245525291,1.244318024820262,1.3621134437305307,1.8210669455697965
15.0,22827,intermittent,2.3168630123649105,2.0546198033297634,1.8020153831175152,1.7270957063577062,1.678414954726901,1.331661960860676,1.1904391003797088,1.151981306591373,1.1247687664297534,1.4252263654950852,1.619121799240579,1.9709862720280382,2.7480284295589446,1.1086554376399564,1.1873722130269693,1.1622529451854744,1.410281374744426
15.0,90011A,intermittent,9.689295985487234,9.689295985487234,9.689295985487234,8.398577227906872,7.10820769792002,7.10820769792002,5.819863687975528,5.177123516136675,5.177821971323696,4.54136789616803,3.2663643802956353,2.6464636930723624,2.0213245919464335,0.9999999999999996,0.9999999999999996,0.9999999999999996,3.272440940422716
