code,quadrant,name,side,cost,PCR,order_churn,fill,cover_days,orders_per_year,n_orders,unit_days,measured_days
20718,erratic,WI,SAP,96.44552404435849,0.10943308550185873,1.0,1.0,6.439679849542989,25.704225352112676,45,75110.4651047634,639
20718,erratic,DY,SAP,103.60783245848859,0.047978624535315983,0.9951807228915662,1.0,10.21523881834067,12.566510172143975,22,119147.43538939333,639
20718,erratic,GR,SAP,83.91076944940944,0.1150092936802974,0.9860557768924303,1.0,2.8678494990871046,34.84350547730829,61,33449.723396137786,639
20718,erratic,Per period 3d,F&O,179.18561643835616,0.2601068773234201,0.9356456330965316,1.0,0.8994576349291042,98.24726134585289,172,10491.0,639
20718,erratic,Per period 5d,F&O,127.99496046023356,0.18320167286245354,0.9651162790697675,1.0,1.8769902049632046,64.54616588419405,113,21892.642271941,639
20718,erratic,Per period 7d,F&O,109.80739999994594,0.14927973977695166,0.9705438066465257,1.0,2.9800849908238782,49.123630672926446,86,34758.80399992109,639
20718,erratic,Per period 10d,F&O,101.87775159691365,0.12488382899628253,0.9898710865561694,1.0,4.741337526163035,36.557120500782474,64,55301.51733149393,639
20718,erratic,Per period 14d,F&O,99.44578956137454,0.08991635687732343,0.9923076923076923,1.0,6.815237291168963,25.704225352112676,45,79490.85275960682,639
20718,erratic,Per period 21d,F&O,110.15261803516927,0.06296468401486989,0.998158379373849,1.0,9.907908003039344,17.70735524256651,31,115562.82233134712,639
20718,erratic,Per period 28d,F&O,122.8585572035567,0.052741635687732345,0.9978021978021978,1.0,12.499768455535783,13.137715179968701,23,145793.49351719278,639
20718,erratic,Per period 42d,F&O,164.8354565515354,0.03345724907063197,0.9965397923875432,1.0,18.630438862398123,9.139280125195619,16,217299.76656524168,639
20718,erratic,Per period 56d,F&O,224.16668825236536,0.028345724907063198,1.0,1.0,26.683083755720865,6.283255086071987,11,311223.36484845344,639
20718,erratic,Per period 84d,F&O,308.1756593668119,0.019052044609665426,1.0,1.0,37.5744086751064,4.569640062597809,8,438256.46267554536,639
20718,erratic,Per period 112d,F&O,411.8755777302621,0.01591542750929368,1.0,1.0,50.68019323184554,3.998435054773083,7,591118.3434861826,639
20718,erratic,Per requirement,F&O,428.0,0.5475139405204461,0.7879953185086106,1.0,0.0,244.47574334898277,428,0.0,639
20718,erratic,Min/Max,F&O,145.48267188166187,0.04925650557620818,1.0,0.9202726725012341,16.082784430738297,9.710485133020343,17,187584.70094722632,639
22349,erratic,EX,SAP,196.0,0.1804135687732342,0.5720073664825046,1.0,0.0,111.95618153364632,196,0.0,639
22349,erratic,FX,SAP,80.5843846738464,0.019865241635687734,0.6428571428571429,1.0,14.45814496029673,7.996870109546166,14,32404.40054127192,639
22349,erratic,HB,SAP,120.43697239883585,0.02184014869888476,0.9842931937172775,0.9613956261483297,23.328883020344282,7.42566510172144,13,52285.99323410012,639
22349,erratic,TB,SAP,196.0,0.17530204460966542,0.5562108367121268,1.0,0.0,111.95618153364632,196,0.0,639
22349,erratic,WB,SAP,82.91506849315068,0.09711895910780668,0.7690892364305428,1.0,1.0672588342124074,44.55399061032864,78,2392.0,639
22349,erratic,MB,SAP,70.28052426100695,0.03926579925650558,0.9184782608695652,0.9994236313946088,8.095099573297002,18.849765258215964,33,18143.188473690047,639
22349,erratic,SP,SAP,52.12677762420378,0.057736988847583645,0.9688109161793372,0.9999358756775851,4.587472196835821,17.70735524256651,31,10281.698443779174,639
22349,erratic,WI,SAP,57.34980658682314,0.057736988847583645,0.9726027397260274,1.0,6.5901623225725166,15.422535211267606,27,14770.239205587264,639
22349,erratic,DY,SAP,57.28288374734069,0.031947026022304835,0.9892086330935251,1.0,8.52989226317238,10.28169014084507,18,19117.67009037247,639
22349,erratic,GR,SAP,56.49537715777795,0.07504646840148699,0.9375907111756169,0.9999529246224815,2.4961082111752186,25.704225352112676,45,5594.416883451936,639
22349,erratic,Per period 3d,F&O,121.55342465753425,0.12976301115241637,0.6732971669680531,1.0,0.33731090245174755,68.54460093896714,120,756.0,639
22349,erratic,Per period 5d,F&O,86.57137768105935,0.1016496282527881,0.7446808510638298,1.0,0.9926297510260249,46.838810641627546,82,2224.7371381155517,639
22349,erratic,Per period 7d,F&O,78.37676419268709,0.09375,0.8450261780104712,1.0,1.3846516946444518,41.12676056338028,72,3103.358573774384,639
22349,erratic,Per period 10d,F&O,80.45324957981632,0.0803903345724907,0.8726355611601513,1.0,4.875502549807565,33.129890453834115,58,10927.24812884394,639
22349,erratic,Per period 14d,F&O,62.964018154854,0.0683085501858736,0.930379746835443,1.0,4.117850226530286,25.13302034428795,44,9229.155502028949,639
22349,erratic,Per period 21d,F&O,82.05944579768325,0.047862453531598514,0.9537037037037037,1.0,11.087057011210687,17.70735524256651,31,24848.930288205855,639
