case,code,quadrant,L,price,cost,PCR,order_churn,fill,cover_days,orders_per_year,n_orders,unit_days,measured_days
Fast-moving distributor,20718,erratic,10,1.25,97.23630136986301,0.0798772866719691,0.8625766871165644,1.0,4.093344175362509,34.37219730941704,63,49985.0,669
Fast-moving distributor,20718,erratic,14,1.25,98.82808219178082,0.06260652198613793,0.8988580750407831,1.0,6.316205719746622,25.097159940209266,46,77129.0,669
Fast-moving distributor,20718,erratic,21,1.25,112.22602232996371,0.047267355982274745,0.9585253456221198,1.0,9.59194504304521,17.458893871449924,32,117129.99260174701,669
Fast-moving distributor,20718,erratic,28,1.25,136.34107177452603,0.03954096125440291,0.9830508474576272,1.0,13.431669117360544,13.094170403587444,24,164017.96479080798,669
Fast-moving distributor,20718,erratic,42,1.25,193.70296488080282,0.028292239518236565,0.9880952380952381,1.0,21.246436301083218,8.729446935724962,16,259446.32872597213,669
Fast-moving distributor,20718,erratic,56,1.25,243.6890017052794,0.021474832405408477,0.9895287958115183,1.0,27.820650353301676,6.001494768310912,11,339725.9424897079,669
Fast-moving distributor,20718,erratic,84,1.25,303.54324031413614,0.01579365981138507,1.0,1.0,35.33559855775016,4.364723467862481,8,431493.1308586388,669
Fast-moving distributor,20718,erratic,112,1.25,448.7319157948412,0.013521190773775707,0.9754098360655737,1.0,52.81413856761391,3.819133034379671,7,644928.5970604682,669
Fast-moving distributor,22349,erratic,3,3.75,132.62328767123287,0.08396773093966595,0.42325315005727376,1.0,0.33667464799128977,71.47234678624814,131,790.0,669
Fast-moving distributor,22349,erratic,5,3.75,96.16917808219178,0.0680604476764004,0.4913863822805578,1.0,0.8646998237649708,50.19431988041853,92,2029.0,669
Fast-moving distributor,22349,erratic,7,3.75,79.2904109589041,0.06249289853425747,0.5753138075313807,1.0,1.5120527228773368,39.28251121076233,72,3548.0,669
Fast-moving distributor,22349,erratic,10,3.75,75.7376712328767,0.050903306442449725,0.6265734265734266,1.0,4.5084570899998155,29.46188340807175,54,10579.0,669
Fast-moving distributor,22349,erratic,14,3.75,57.58287671232877,0.043631405522099764,0.7204502814258912,1.0,3.6467404593183117,21.823617339312406,40,8557.0,669
Fast-moving distributor,22349,erratic,21,3.75,80.67749440598638,0.0360186342461084,0.8255208333333334,1.0,10.718064669950495,15.822122571001495,29,25149.713944246705,669
Fast-moving distributor,22349,erratic,28,3.75,70.14549773031263,0.03249630723781388,0.8719512195121951,1.0,9.570712252706484,13.094170403587444,24,22457.475562085485,669
Fast-moving distributor,22349,erratic,42,3.75,137.55379856045494,0.021474832405408477,0.9043062200956937,1.0,25.625422021923512,7.638266068759342,14,60129.5152994214,669
Fast-moving distributor,22349,erratic,56,3.75,103.2846869615426,0.02011135098284286,0.9414893617021277,1.0,18.9327131563999,6.547085201793722,12,44425.214321284075,669
Fast-moving distributor,22349,erratic,84,3.75,127.26289741986078,0.014430178388819452,0.9621212121212122,1.0,24.73547647704189,4.364723467862481,8,58041.27674433225,669
Fast-moving distributor,22349,erratic,112,3.75,269.47059500679137,0.0103397341211226,1.0,1.0,54.64457803871395,3.273542600896861,6,128222.35623663849,669
Fast-moving distributor,22107,erratic,3,3.75,111.57191780821918,0.0595386887853653,0.35841313269493846,1.0,0.660191283632287,60.01494768310912,110,765.0,669
Fast-moving distributor,22107,erratic,5,3.75,81.2527397260274,0.048403590501079424,0.41040462427745666,1.0,1.3661213097907325,42.55605381165919,78,1583.0,669
Fast-moving distributor,22107,erratic,7,3.75,72.48972602739725,0.04374502897398023,0.4287305122494432,1.0,1.885644385276532,37.10014947683109,68,2185.0,669
Fast-moving distributor,22107,erratic,10,3.75,59.43698630136986,0.0360186342461084,0.4696296296296296,1.0,3.543458053064275,27.82511210762332,51,4106.0,669
Fast-moving distributor,22107,erratic,14,3.75,49.461643835616435,0.03431428246790137,0.5968379446640316,1.0,4.813786902092676,20.732436472346787,38,5578.0,669
Fast-moving distributor,22107,erratic,21,3.75,47.19277323835975,0.028860356777638905,0.6649214659685864,1.0,8.060791432251133,15.276532137518684,28,9340.482976001746,669
Fast-moving distributor,22107,erratic,28,3.75,49.0947175834239,0.025224406317463925,0.7449664429530202,1.0,11.379536695573064,12.002989536621824,22,13186.09589059963,669
Fast-moving distributor,22107,erratic,42,3.75,58.24892119525084,0.019770480627201454,0.7873303167420814,1.0,16.904183418349817,9.820627802690582,18,19587.808315022077,669
Fast-moving distributor,22107,erratic,56,3.75,69.83178775715245,0.018406999204635836,0.8756756756756757,1.0,23.868837616273535,7.0926756352765326,13,27658.13670848086,669
Fast-moving distributor,22107,erratic,84,3.75,98.3020137994282,0.014771048744460856,0.9154929577464789,1.0,37.50603931892869,4.910313901345291,9,43460.31338238839,669
Fast-moving distributor,22107,erratic,112,3.75,105.35576279893888,0.011816838995568686,0.9203539823008849,1.0,41.308532135294875,3.819133034379671,7,47866.471228816925,669
Fast-moving distributor,22274,erratic,3,2.95,164.25019178082192,0.11771389614816498,0.49903660886319845,1.0,0.9357982585208423,86.74887892376681,159,3248.0,669
Fast-moving distributor,22274,erratic,5,2.95,116.41413698630137,0.09669355755027838,0.6117900790797987,1.0,1.6779830842442687,58.37817638266069,107,5824.0,669
Fast-moving distributor,22274,erratic,7,2.95,98.16161643835616,0.07669583001931599,0.6108597285067874,1.0,2.5241775070508305,45.82959641255606,84,8761.0,669
Fast-moving distributor,22274,erratic,10,2.95,81.02397260273973,0.06181115782297466,0.7028423772609819,1.0,3.925569973013077,32.1898355754858,59,13625.0,669
Fast-moving distributor,22274,erratic,14,2.95,73.5048493150685,0.05113055334621066,0.7772020725388601,1.0,5.258967245314326,24.005979073243648,44,18253.0,669
Fast-moving distributor,22274,erratic,21,2.95,83.76763401765122,0.037609362572434954,0.8487179487179487,1.0,9.58358482490083,16.367713004484305,30,33263.02782447914,669
Fast-moving distributor,22274,erratic,28,2.95,101.75994430312808,0.03522327008294512,0.9451219512195121,1.0,14.038233610682978,12.548579970104633,23,48724.3723231216,669
Fast-moving distributor,22274,erratic,42,2.95,108.79289977082195,0.025792523576866264,0.9537815126050421,1.0,16.53947848644876,8.729446935724962,16,57405.776976864414,669
Fast-moving distributor,22274,erratic,56,2.95,155.67030122852242,0.02124758550164754,0.9689119170984456,1.0,25.60790601629575,6.547085201793722,12,88880.77957357741,669
Fast-moving distributor,22274,erratic,84,2.95,209.92091385490951,0.01704351778207022,0.9803921568627451,1.0,35.81229965211017,4.910313901345291,9,124298.53145261349,669
Fast-moving distributor,22274,erratic,112,2.95,282.2046891804314,0.012498579706851495,0.9322033898305084,1.0,49.05269742955942,3.819133034379671,7,170253.7483912838,669
Fast-moving distributor,47590B,erratic,3,5.45,189.09194520547945,0.144415407340075,0.559419014084507,1.0,0.8362484025647756,96.02391629297459,176,4384.0,669
Fast-moving distributor,47590B,erratic,5,5.45,145.56561643835616,0.11260084081354392,0.6755282890252216,1.0,2.0801297513615142,61.65171898355755,113,10905.0,669
Fast-moving distributor,47590B,erratic,7,5.45,126.40723287671233,0.09226224292694012,0.712280701754386,1.0,2.517138211734667,47.46636771300449,87,13196.0,669
Fast-moving distributor,47590B,erratic,10,5.45,133.58205479452056,0.07067378706965118,0.7853535353535354,1.0,4.636180981828666,33.28101644245142,61,24305.0,669
Fast-moving distributor,47590B,erratic,14,5.45,146.34610958904108,0.057379843199636404,0.8544839255499154,1.0,6.4734858662958015,24.55156950672646,45,33937.0,669
Fast-moving distributor,47590B,erratic,21,5.45,191.12466700131566,0.04204067719577321,0.9090909090909091,1.0,10.291843059138222,16.367713004484305,30,53954.59032612864,669
Fast-moving distributor,47590B,erratic,28,5.45,242.9705222614907,0.03499602317918418,0.9476923076923077,0.9999721328628943,13.986748842586548,13.094170403587444,24,73324.99139949,669
Fast-moving distributor,47590B,erratic,42,5.45,348.1977828587175,0.02738325190319282,0.9563492063492064,1.0,21.155268564115183,9.275037369207773,17,110905.67958113017,669
Fast-moving distributor,47590B,erratic,56,5.45,455.3703918834326,0.02136120895352801,0.9591836734693877,1.0,28.32029741476915,6.547085201793722,12,148468.06700683752,669
Fast-moving distributor,47590B,erratic,84,5.45,691.4152762441747,0.01761163504147256,0.9872611464968153,1.0,43.58929675371279,4.910313901345291,9,228515.20718268235,669
Fast-moving distributor,47590B,erratic,112,5.45,801.808088692238,0.011816838995568686,0.9719626168224299,1.0,50.83226613555321,3.273542600896861,6,266486.19483730907,669
Fast-moving distributor,23184,erratic,3,4.95,93.42837425621443,0.047153732530394274,0.4396186440677966,1.0,9.053177152278238,40.37369207772795,74,7162.98646820027,669
Fast-moving distributor,23184,erratic,5,4.95,67.30344274936512,0.03590501079422793,0.553415061295972,1.0,10.39289318050439,24.55156950672646,45,8222.98646820027,669
Fast-moving distributor,23184,erratic,7,4.95,61.236483845255535,0.03204181343029201,0.5708502024291497,1.0,10.82766894815514,20.732436472346787,38,8566.98646820027,669
Fast-moving distributor,23184,erratic,10,4.95,53.172072886351415,0.025792523576866264,0.6837349397590361,1.0,12.661563247170372,14.185351270553065,26,10017.98646820027,669
Fast-moving distributor,23184,erratic,14,4.95,52.50722357128293,0.0206794682422452,0.7109375,1.0,15.14762119766173,10.911808669656203,20,11984.98646820027,669
Fast-moving distributor,23184,erratic,21,4.95,51.51572035014081,0.014884672196341325,0.7844311377245509,1.0,17.94744299646686,7.0926756352765326,13,14200.24033111252,669
Fast-moving distributor,23184,erratic,28,4.95,59.27873417858097,0.014998295648221792,0.8918918918918919,1.0,22.49678369597183,6.001494768310912,11,17799.73532846672,669
Fast-moving distributor,23184,erratic,42,4.95,76.10475049280451,0.011248721736166345,0.9166666666666666,1.0,31.735252934292802,4.364723467862481,8,25109.327201892567,669
Fast-moving distributor,23184,erratic,56,4.95,82.44484821731916,0.009317123054198387,0.9213483146067416,1.0,35.62154733914723,3.273542600896861,6,28184.211716486356,669
Fast-moving distributor,23184,erratic,84,4.95,115.01708603637674,0.00727190092034996,0.927536231884058,1.0,51.26544076873387,2.7279521674140508,5,40561.85495280556,669
Fast-moving distributor,23184,erratic,112,4.95,137.1321905759415,0.006135666401545279,0.9642857142857143,1.0,62.50252682458628,1.6367713004484306,3,49452.777333554186,669
Fast-moving distributor,23174,erratic,3,4.15,126.75605079059078,0.05601636177707079,0.6427640156453716,1.0,10.76677751520317,32.1898355754858,59,29796.335588633294,669
Fast-moving distributor,23174,erratic,5,4.15,110.2601603796319,0.040563572321327124,0.74375,1.0,11.959218300227914,19.095665171898357,35,33096.3355886333,669
Fast-moving distributor,23174,erratic,7,4.15,104.39259873579628,0.03533689353482559,0.7755610972568578,1.0,12.139168455058918,15.276532137518684,28,33594.3355886333,669
Fast-moving distributor,23174,erratic,10,4.15,111.82377681798806,0.024656289058061585,0.8097014925373134,1.0,14.5912603239007,10.911808669656203,20,40380.3355886333,669
Fast-moving distributor,23174,erratic,14,4.15,103.61520147552228,0.01886149301215771,0.8137254901960784,1.0,14.081401551879512,8.183856502242152,15,38969.335588633294,669
Fast-moving distributor,23174,erratic,21,4.15,123.35825917368635,0.014202931485058516,0.9328358208955224,1.0,18.013197962289,5.4559043348281016,10,49850.31879324761,669
Fast-moving distributor,23174,erratic,28,4.15,169.1525231093602,0.015339166003863198,0.9642857142857143,1.0,25.607947070213093,4.364723467862481,8,70868.27823483912,669
Fast-moving distributor,23174,erratic,42,4.15,193.15853669663102,0.010453357573003069,0.9292929292929293,1.0,29.740433528387527,3.273542600896861,6,82304.65770394015,669
Fast-moving distributor,23174,erratic,56,4.15,246.9484329741016,0.008408135439154642,0.9736842105263158,1.0,38.605728860789085,2.1823617339312404,4,106838.7687175266,669
Fast-moving distributor,23174,erratic,84,4.15,356.2172984337507,0.005226678786501534,0.9583333333333334,1.0,56.12800661170524,1.6367713004484306,3,155330.49870881808,669
Fast-moving distributor,23174,erratic,112,4.15,378.6902776461302,0.0054539256902624705,0.9411764705882353,1.0,59.69907612446787,1.6367713004484306,3,165213.19438655121,669
Fast-moving distributor,22894,erratic,3,9.95,96.77719728622537,0.03226906033405295,0.2765335929892892,1.0,5.491447945116164,43.64723467862481,80,3077.224627875507,669
Fast-moving distributor,22894,erratic,5,9.95,73.89259454649934,0.02908760368139984,0.3620933521923621,1.0,6.183851672619176,30.00747384155456,55,3465.224627875507,669
Fast-moving distributor,22894,erratic,7,9.95,70.7581013958144,0.02613339393250767,0.3709677419354839,1.0,7.449094566432669,26.18834080717489,48,4174.2246278755065,669
Fast-moving distributor,22894,erratic,10,9.95,63.65859454649934,0.025906147028746735,0.4672131147540984,1.0,8.39847287321515,20.732436472346787,38,4706.2246278755065,669
Fast-moving distributor,22894,erratic,14,9.95,58.628594546499336,0.020452221338484265,0.5142857142857142,1.0,10.352550403152776,14.730941704035875,27,5801.2246278755065,669
Fast-moving distributor,22894,erratic,21,9.95,60.60937084172827,0.019088739915918647,0.6387832699619772,1.0,13.292103696268912,10.911808669656203,20,7448.452440819507,669
Fast-moving distributor,22894,erratic,28,9.95,68.34399831963567,0.01772525849335303,0.7428571428571429,1.0,17.133037008960283,8.729446935724962,16,9600.783611390463,669
Fast-moving distributor,22894,erratic,42,9.95,79.13026141162263,0.014998295648221792,0.8571428571428571,1.0,22.300136169719973,6.001494768310912,11,12496.253977508672,669
Fast-moving distributor,22894,erratic,56,9.95,88.65583444531958,0.011021474832405408,0.8508771929824561,1.0,26.39995875175346,4.364723467862481,8,14793.658076654094,669
Fast-moving distributor,22894,erratic,84,9.95,118.74243081232653,0.009317123054198387,0.8913043478260869,1.0,36.90242055626711,3.273542600896861,6,20678.88806356743,669
Fast-moving distributor,22894,erratic,112,9.95,130.93329374505657,0.00727190092034996,0.8767123287671232,1.0,41.22000327943879,2.7279521674140508,5,23098.317696957612,669
Fast-moving distributor,22972,erratic,3,1.65,89.08302678554878,0.07135552778093399,0.629889669007021,1.0,6.767192636865426,42.55605381165919,78,12258.499323410017,669
Fast-moving distributor,22972,erratic,5,1.65,64.75743774445289,0.052607658220656744,0.698340874811463,1.0,7.789572328932696,28.37070254110613,52,14110.499323410017,669
Fast-moving distributor,22972,erratic,7,1.65,57.493328155411795,0.04579025110782865,0.72875226039783,1.0,8.84949080019034,23.460388639760836,43,16030.499323410017,669
Fast-moving distributor,22972,erratic,10,1.65,49.65505418280905,0.036359504601749804,0.7600950118764845,1.0,10.169420521428377,18.004484304932735,33,18421.49932341002,669
Fast-moving distributor,22972,erratic,14,1.65,45.136725415685774,0.029314850585160777,0.8376623376623377,1.0,12.905887116232618,13.094170403587444,24,23378.49932341002,669
Fast-moving distributor,22972,erratic,21,1.65,42.664029291891914,0.022838313827974095,0.8701298701298701,1.0,15.059625917096408,9.820627802690582,18,27279.91118648651,669
Fast-moving distributor,22972,erratic,28,1.65,47.51013747480573,0.02136120895352801,0.9641025641025641,1.0,19.850386288865632,8.183856502242152,15,35958.182358497244,669
Fast-moving distributor,22972,erratic,42,1.65,53.82905314613755,0.014430178388819452,0.9548872180451128,1.0,26.761610476125828,5.4559043348281016,10,48477.58908587941,669
Fast-moving distributor,22972,erratic,56,1.65,58.86805271466542,0.010680604476764005,0.9690721649484536,1.0,31.67014852629462,3.819133034379671,7,57369.20982076629,669
Fast-moving distributor,22972,erratic,84,1.65,84.9210300607302,0.008976252698556982,0.9753086419753086,1.0,48.79903447160114,2.7279521674140508,5,88397.50294595916,669
Fast-moving distributor,22972,erratic,112,1.65,97.74324574380682,0.007385524372230428,1.0,1.0,57.23875026455096,2.1823617339312404,4,103685.71120148331,669
Fast-moving distributor,22694,erratic,3,2.1,139.26481205627746,0.09226224292694012,0.5615491009681881,1.0,4.722293235358489,62.19730941704036,114,21956.324763193505,669
Fast-moving distributor,22694,erratic,5,2.1,109.29785315216787,0.06840131803204182,0.6044176706827309,1.0,5.849940220909062,42.55605381165919,78,27199.324763193505,669
Fast-moving distributor,22694,erratic,7,2.1,94.89609972751035,0.057038972843995,0.6477419354838709,1.0,6.335583343810681,33.28101644245142,61,29457.324763193505,669
