factor,assumed_K,config,who,code,cost,PCR,order_churn,fill,cover_days,orders_per_year,n_orders,unit_days,measured_days
2.0,2.0,SP Part Period Balancing,SAP only,84881,11.067303928828569,0.007783457249070632,0.7976190476190477,1.0,37.345193538007855,2.856025039123631,5,1743.7527039546674,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,84881,13.961829405303785,0.007434944237918215,0.8888888888888888,0.9964409761154093,61.31659984363364,2.2848200312989047,4,2863.045459004631,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,84881,15.442349741934942,0.0027881040892193307,0.5454545454545454,1.0,76.58458594307737,1.7136150234741785,3,3575.9509100836644,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,84881,12.33900788611443,0.011036245353159852,0.6168831168831169,0.9989275954924708,8.241800516744,6.283255086071987,11,384.83297514312375,639
1.0,1.0,Per period 7d,Both,47505,8.816932304339026,0.020446096654275093,0.9617486338797814,1.0,1.6078926818086006,3.427230046948357,6,1038.565950589641,639
1.0,1.0,Per period 14d,Both,47505,9.322896389319816,0.012430297397769517,0.9907407407407407,1.0,3.6090817008848433,1.7136150234741785,3,2331.168870809831,639
1.0,1.0,Per period 28d,Both,47505,16.325339673322205,0.008596654275092937,0.9866666666666667,1.0,7.606045807471392,1.7136150234741785,3,4912.877758346065,639
1.0,1.0,Per period 56d,Both,47505,30.58654336804604,0.004298327137546468,1.0,1.0,16.887870002490686,0.5712050078247262,1,10908.170029633135,639
1.0,1.0,SP Part Period Balancing,SAP only,47505,10.393746682399241,0.015218401486988848,0.9632352941176471,1.0,2.5079314563110287,3.427230046948357,6,1619.9167061370938,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,47505,9.837285592832,0.016147769516728624,0.9788732394366197,1.0,2.7611015332360878,2.856025039123631,5,1783.4436781653335,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,47505,10.968414422596275,0.010106877323420074,1.0,1.0,3.9775405808096274,2.2848200312989047,4,2569.1628931794344,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,47505,8.76776295332945,0.01963289962825279,0.9883040935672515,1.0,1.5798270305553566,3.427230046948357,6,1020.4378565305549,639
0.5,0.5,Per period 7d,Both,47505,8.816932304339026,0.020446096654275093,0.9617486338797814,1.0,1.6078926818086006,3.427230046948357,6,1038.565950589641,639
0.5,0.5,Per period 14d,Both,47505,9.322896389319816,0.012430297397769517,0.9907407407407407,1.0,3.6090817008848433,1.7136150234741785,3,2331.168870809831,639
0.5,0.5,Per period 28d,Both,47505,16.325339673322205,0.008596654275092937,0.9866666666666667,1.0,7.606045807471392,1.7136150234741785,3,4912.877758346065,639
0.5,0.5,Per period 56d,Both,47505,30.58654336804604,0.004298327137546468,1.0,1.0,16.887870002490686,0.5712050078247262,1,10908.170029633135,639
0.5,0.5,SP Part Period Balancing,SAP only,47505,8.973063606737263,0.022188661710037173,0.9744897959183674,1.0,1.6970117487242937,3.427230046948357,6,1096.129511574849,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,47505,10.886846832927748,0.020446096654275093,0.9617486338797814,1.0,2.7893908730716825,3.427230046948357,6,1801.7162565844728,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,47505,8.496325502127792,0.013475836431226766,0.9830508474576272,1.0,2.5664829995256255,2.2848200312989047,4,1657.7361699764078,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,47505,8.01766510685211,0.020910780669144983,0.9523809523809523,1.0,1.1516744490632342,3.427230046948357,6,743.8866303040606,639
2.0,2.0,Per period 7d,Both,47505,8.816932304339026,0.020446096654275093,0.9617486338797814,1.0,1.6078926818086006,3.427230046948357,6,1038.565950589641,639
2.0,2.0,Per period 14d,Both,47505,9.322896389319816,0.012430297397769517,0.9907407407407407,1.0,3.6090817008848433,1.7136150234741785,3,2331.168870809831,639
2.0,2.0,Per period 28d,Both,47505,16.325339673322205,0.008596654275092937,0.9866666666666667,1.0,7.606045807471392,1.7136150234741785,3,4912.877758346065,639
2.0,2.0,Per period 56d,Both,47505,30.58654336804604,0.004298327137546468,1.0,1.0,16.887870002490686,0.5712050078247262,1,10908.170029633135,639
2.0,2.0,SP Part Period Balancing,SAP only,47505,11.892630240662651,0.012430297397769517,0.963963963963964,1.0,4.505078941597237,2.2848200312989047,4,2909.909129133199,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,47505,12.571424561602045,0.010687732342007435,0.9484536082474226,1.0,5.463327423018827,1.7136150234741785,3,3528.8585504896428,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,47505,13.372105962363833,0.006854089219330855,1.0,0.9999920892499482,6.491148518362152,1.1424100156494523,2,4192.74613763919,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,47505,9.312752206606648,0.015218401486988848,0.9632352941176471,1.0,3.032495804072836,2.2848200312989047,4,1958.7419751630568,639
1.0,1.0,Per period 7d,Both,22172,22.084810475619534,0.030436802973977696,0.8370607028753994,0.9999411073360436,2.683290139386879,10.28169014084507,18,877.0328374124297,639
1.0,1.0,Per period 14d,Both,22172,20.110598327099957,0.02032992565055762,0.8578431372549019,1.0,5.984703280833162,6.283255086071987,11,1956.0990525832253,639
1.0,1.0,Per period 28d,Both,22172,25.888834154273916,0.012894981412639405,0.8538461538461538,1.0,13.064868710211096,3.427230046948357,6,4270.249686064693,639
1.0,1.0,Per period 56d,Both,22172,35.722526495389864,0.008364312267657992,0.8674698795180723,0.999295385355829,21.49525252272284,1.7136150234741785,3,7025.718924010176,639
1.0,1.0,SP Part Period Balancing,SAP only,22172,17.98297129017324,0.021956319702602232,0.9593908629441624,1.0,5.90086576334034,5.140845070422535,9,1928.696777007784,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,22172,16.720372310706946,0.022885687732342008,0.9248826291079812,0.9987178898251214,5.071471251202538,5.140845070422535,9,1657.6093490635499,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,22172,22.485696604777058,0.00766728624535316,0.9705882352941176,0.998993682216363,12.800049811552778,1.7136150234741785,3,4183.693682790367,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,22172,19.088204980480526,0.02532527881040892,0.8616600790513834,1.0,3.34241461942781,7.996870109546166,14,1092.4675399267012,639
0.5,0.5,Per period 7d,Both,22172,22.084810475619534,0.030436802973977696,0.8370607028753994,0.9999411073360436,2.683290139386879,10.28169014084507,18,877.0328374124297,639
0.5,0.5,Per period 14d,Both,22172,20.110598327099957,0.02032992565055762,0.8578431372549019,1.0,5.984703280833162,6.283255086071987,11,1956.0990525832253,639
0.5,0.5,Per period 28d,Both,22172,25.888834154273916,0.012894981412639405,0.8538461538461538,1.0,13.064868710211096,3.427230046948357,6,4270.249686064693,639
0.5,0.5,Per period 56d,Both,22172,35.722526495389864,0.008364312267657992,0.8674698795180723,0.999295385355829,21.49525252272284,1.7136150234741785,3,7025.718924010176,639
0.5,0.5,SP Part Period Balancing,SAP only,22172,17.565172137688492,0.03171468401486989,0.9715302491103203,1.0,3.6557317922529267,6.854460093896714,12,1194.8751942684119,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,22172,19.172024912939747,0.03055297397769517,0.9006849315068494,1.0,4.0543701324183345,7.42566510172144,13,1325.170054837063,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,22172,18.458956443129306,0.01312732342007435,0.8968253968253969,1.0,7.527327158758611,3.998435054773083,7,2460.3053539659977,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,22172,18.672055253137508,0.03276022304832714,0.8952380952380953,0.9986606070555897,2.412153442818726,8.568075117370892,15,788.411863173641,639
2.0,2.0,Per period 7d,Both,22172,22.084810475619534,0.030436802973977696,0.8370607028753994,0.9999411073360436,2.683290139386879,10.28169014084507,18,877.0328374124297,639
2.0,2.0,Per period 14d,Both,22172,20.110598327099957,0.02032992565055762,0.8578431372549019,1.0,5.984703280833162,6.283255086071987,11,1956.0990525832253,639
2.0,2.0,Per period 28d,Both,22172,25.888834154273916,0.012894981412639405,0.8538461538461538,1.0,13.064868710211096,3.427230046948357,6,4270.249686064693,639
2.0,2.0,Per period 56d,Both,22172,35.722526495389864,0.008364312267657992,0.8674698795180723,0.999295385355829,21.49525252272284,1.7136150234741785,3,7025.718924010176,639
2.0,2.0,SP Part Period Balancing,SAP only,22172,16.960284459946454,0.016728624535315983,0.935064935064935,1.0,6.542857553950322,3.998435054773083,7,2138.5316634590913,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,22172,19.33493662465586,0.01591542750929368,0.9448275862068966,0.9992936482388243,8.759648499692293,3.427230046948357,6,2863.0893341172878,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,22172,40.56833521310363,0.0070864312267657995,0.8840579710144928,1.0,24.02154368648713,2.2848200312989047,4,7851.436678107543,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,22172,18.16276136212458,0.02032992565055762,0.8883248730964467,1.0,4.705179603431953,6.283255086071987,11,1537.8869983385125,639
1.0,1.0,Per period 7d,Both,35603C,3.4583021113314922,0.0017425650557620818,0.8333333333333334,1.0,148.83816957972738,0.5712050078247262,1,10681.907983761841,639
1.0,1.0,Per period 14d,Both,35603C,3.4583021113314922,0.0016263940520446097,0.8235294117647058,1.0,148.83816957972738,0.5712050078247262,1,10681.907983761841,639
1.0,1.0,Per period 28d,Both,35603C,3.4583021113314922,0.0015102230483271376,0.9285714285714286,1.0,148.83816957972738,0.5712050078247262,1,10681.907983761841,639
1.0,1.0,Per period 56d,Both,35603C,3.4583021113314922,0.001974907063197026,0.9444444444444444,1.0,148.83816957972738,0.5712050078247262,1,10681.907983761841,639
1.0,1.0,SP Part Period Balancing,SAP only,35603C,5.6184691518950896,0.0,0.0,1.0,340.1708278870954,0.0,0,24413.586195734613,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,35603C,3.7640594721177156,0.0,0.0,1.0,227.89539147236658,0.0,0,16355.734610987693,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,35603C,9.799504924413228,0.0,0.0,1.0,593.3120949675299,0.0,0,42581.18211203367,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,35603C,3.458302111331492,0.0017425650557620818,0.9375,1.0,148.83816957972735,0.5712050078247262,1,10681.90798376184,639
0.5,0.5,Per period 7d,Both,35603C,3.4583021113314922,0.0017425650557620818,0.8333333333333334,1.0,148.83816957972738,0.5712050078247262,1,10681.907983761841,639
0.5,0.5,Per period 14d,Both,35603C,3.4583021113314922,0.0016263940520446097,0.8235294117647058,1.0,148.83816957972738,0.5712050078247262,1,10681.907983761841,639
0.5,0.5,Per period 28d,Both,35603C,3.4583021113314922,0.0015102230483271376,0.9285714285714286,1.0,148.83816957972738,0.5712050078247262,1,10681.907983761841,639
0.5,0.5,Per period 56d,Both,35603C,3.4583021113314922,0.001974907063197026,0.9444444444444444,1.0,148.83816957972738,0.5712050078247262,1,10681.907983761841,639
0.5,0.5,SP Part Period Balancing,SAP only,35603C,4.1504384494731115,0.0,0.0,1.0,251.28874881790293,0.0,0,18034.643262591497,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,35603C,3.5363156071734174,0.0013940520446096654,0.9230769230769231,1.0,153.56150519828515,0.5712050078247262,1,11020.895197836873,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,35603C,6.278055494717856,0.0,0.0,1.0,380.10555498715655,0.0,0,27279.645899666873,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,35603C,3.458302111331492,0.0017425650557620818,0.9375,1.0,148.83816957972735,0.5712050078247262,1,10681.90798376184,639
2.0,2.0,Per period 7d,Both,35603C,3.4583021113314922,0.0017425650557620818,0.8333333333333334,1.0,148.83816957972738,0.5712050078247262,1,10681.907983761841,639
2.0,2.0,Per period 14d,Both,35603C,3.4583021113314922,0.0016263940520446097,0.8235294117647058,1.0,148.83816957972738,0.5712050078247262,1,10681.907983761841,639
2.0,2.0,Per period 28d,Both,35603C,3.4583021113314922,0.0015102230483271376,0.9285714285714286,1.0,148.83816957972738,0.5712050078247262,1,10681.907983761841,639
2.0,2.0,Per period 56d,Both,35603C,3.4583021113314922,0.001974907063197026,0.9444444444444444,1.0,148.83816957972738,0.5712050078247262,1,10681.907983761841,639
2.0,2.0,SP Part Period Balancing,SAP only,35603C,6.92408662656251,0.0,0.0,1.0,419.21958035940736,0.0,0,30086.80498446805,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,35603C,6.3020357632058825,0.0,0.0,1.0,381.5574429594835,0.0,0,27383.845875835083,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,35603C,9.799504924413228,0.0,0.0,1.0,593.3120949675299,0.0,0,42581.18211203367,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,35603C,3.458302111331492,0.0017425650557620818,0.9375,1.0,148.83816957972735,0.5712050078247262,1,10681.90798376184,639
1.0,1.0,Per period 7d,Both,90175D,23.12678814685211,0.006505576208178439,0.16816816816816818,0.9932077231351828,0.4874305650500473,13.137715179968701,23,25.288346230066054,639
1.0,1.0,Per period 14d,Both,90175D,17.74351124629617,0.008131970260223048,0.28688524590163933,0.9771898975811524,2.8583910712562735,9.710485133020343,17,148.29595896071115,639
1.0,1.0,Per period 28d,Both,90175D,16.850818097703346,0.007783457249070632,0.33668341708542715,0.9873691552054694,7.115375794715852,8.568075117370892,15,369.15224353099563,639
1.0,1.0,Per period 56d,Both,90175D,12.834687521063472,0.00929368029739777,0.6349206349206349,0.9974517667657243,18.586709631312242,4.569640062597809,8,964.2955984634796,639
1.0,1.0,SP Part Period Balancing,SAP only,90175D,12.857133816468043,0.008945167286245352,0.6695652173913044,0.9957364477786126,22.51745227465797,3.998435054773083,7,1168.226143721768,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,90175D,19.846775675909523,0.007899628252788104,0.7555555555555555,1.0,53.23322297392977,3.427230046948357,6,2761.788591096708,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,90175D,18.950637703373218,0.005343866171003717,0.7076923076923077,1.0,53.632515242101505,2.856025039123631,5,2782.5042413831825,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,90175D,15.81104689339407,0.011152416356877323,0.42105263157894735,0.9822356508894828,3.118028422564427,8.568075117370892,15,161.76618365510166,639
0.5,0.5,Per period 7d,Both,90175D,23.12678814685211,0.006505576208178439,0.16816816816816818,0.9932077231351828,0.4874305650500473,13.137715179968701,23,25.288346230066054,639
0.5,0.5,Per period 14d,Both,90175D,17.74351124629617,0.008131970260223048,0.28688524590163933,0.9771898975811524,2.8583910712562735,9.710485133020343,17,148.29595896071115,639
0.5,0.5,Per period 28d,Both,90175D,16.850818097703346,0.007783457249070632,0.33668341708542715,0.9873691552054694,7.115375794715852,8.568075117370892,15,369.15224353099563,639
0.5,0.5,Per period 56d,Both,90175D,12.834687521063472,0.00929368029739777,0.6349206349206349,0.9974517667657243,18.586709631312242,4.569640062597809,8,964.2955984634796,639
0.5,0.5,SP Part Period Balancing,SAP only,90175D,14.500785622062173,0.01150092936802974,0.5963855421686747,0.9883862915136853,13.458591802522445,6.283255086071987,11,698.2441268047504,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,90175D,15.157953218126009,0.010455390334572491,0.5769230769230769,1.0,19.829488118833485,5.712050078247262,10,1028.7720899540946,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,90175D,13.306611484704424,0.011036245353159852,0.7480314960629921,1.0,20.40099724391122,4.569640062597809,8,1058.422509244325,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,90175D,18.49463742578287,0.011036245353159852,0.35580524344569286,0.9928891760946159,1.90160835953751,10.28169014084507,18,98.65719148128301,639
2.0,2.0,Per period 7d,Both,90175D,23.12678814685211,0.006505576208178439,0.16816816816816818,0.9932077231351828,0.4874305650500473,13.137715179968701,23,25.288346230066054,639
2.0,2.0,Per period 14d,Both,90175D,17.74351124629617,0.008131970260223048,0.28688524590163933,0.9771898975811524,2.8583910712562735,9.710485133020343,17,148.29595896071115,639
2.0,2.0,Per period 28d,Both,90175D,16.850818097703346,0.007783457249070632,0.33668341708542715,0.9873691552054694,7.115375794715852,8.568075117370892,15,369.15224353099563,639
2.0,2.0,Per period 56d,Both,90175D,12.834687521063472,0.00929368029739777,0.6349206349206349,0.9974517667657243,18.586709631312242,4.569640062597809,8,964.2955984634796,639
2.0,2.0,SP Part Period Balancing,SAP only,90175D,14.148878149136067,0.006970260223048327,0.7142857142857143,0.9957364477786126,35.17239550010144,2.856025039123631,5,1824.7762428604724,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,90175D,18.313361543201474,0.008248141263940521,0.7888888888888889,0.9929251405628103,51.18253954202475,2.856025039123631,5,2655.3972476877257,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,90175D,21.78612864693588,0.0045306691449814125,0.7358490566037735,1.0,68.37786458493675,2.2848200312989047,4,3547.5065334052438,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,90175D,16.092234060283253,0.01266263940520446,0.5165876777251185,0.9822356508894828,4.199038146616031,8.568075117370892,15,217.8499628433811,639
1.0,1.0,Per period 7d,Both,84906,15.234739726027398,0.009990706319702601,0.4479166666666667,1.0,1.1252379139703084,8.568075117370892,15,72.0,639
1.0,1.0,Per period 14d,Both,84906,13.833328989879444,0.011036245353159852,0.5621301775147929,1.0,3.994608795417475,7.42566510172144,13,255.60090866050163,639
1.0,1.0,Per period 28d,Both,84906,12.997187890120783,0.008596654275092937,0.6166666666666667,0.9948712848376344,14.367186612729354,5.712050078247262,10,919.3055293227608,639
1.0,1.0,Per period 56d,Both,84906,12.435936158191566,0.007899628252788104,0.7311827956989247,1.0,26.05746188186889,3.998435054773083,7,1667.324956083968,639
1.0,1.0,SP Part Period Balancing,SAP only,84906,12.561983538511244,0.008828996282527882,0.8837209302325582,1.0,26.66167700000267,3.998435054773083,7,1705.9865475265578,639
